request_id,subject,answer,prediction,correct,correct_choice_nll,correct_choice_margin,ll_A,ll_B,ll_C,ll_D,batch_forward_seconds,remote_pairs,low_pairs,low_frac,wire_bytes
0,anatomy,1,0,0,1.7399091720581055,-0.45144081115722656,-1.288468360900879,-1.7399091720581055,-1.6224393844604492,-1.4042510986328125,13.80797691699999,11452,11452,1.0,2977520.0
1,formal_logic,3,0,0,1.9076282978057861,-0.6316118240356445,-1.2760164737701416,-2.1016018390655518,-1.6437819004058838,-1.9076282978057861,13.80797691699999,13969,13969,1.0,3631940.0
2,formal_logic,3,0,0,1.8645477294921875,-0.13403701782226562,-1.7305107116699219,-2.3901491165161133,-2.76529598236084,-1.8645477294921875,13.80797691699999,14333,14333,1.0,3726580.0
3,computer_security,1,0,0,1.441679835319519,-0.20914077758789062,-1.2325390577316284,-1.441679835319519,-1.762400507926941,-1.696268916130066,13.80797691699999,8784,8784,1.0,2283840.0
4,college_computer_science,2,0,0,1.938207983970642,-0.670689582824707,-1.267518401145935,-1.6087449789047241,-1.938207983970642,-1.6229251623153687,13.80797691699999,15199,15199,1.0,3951740.0
5,abstract_algebra,2,0,0,2.7572877407073975,-0.8389043807983398,-1.9183833599090576,-2.0979373455047607,-2.7572877407073975,-2.522775411605835,13.80797691699999,12879,12879,1.0,3348540.0
6,abstract_algebra,1,0,0,1.8868216276168823,-0.23592567443847656,-1.6508959531784058,-1.8868216276168823,-2.6556577682495117,-2.303943634033203,13.80797691699999,7726,7726,1.0,2008760.0
7,professional_accounting,0,0,1,1.2325365543365479,0.2519054412841797,-1.2325365543365479,-1.8894684314727783,-1.4844419956207275,-1.5898096561431885,13.80797691699999,23019,23019,1.0,5984940.0
8,college_mathematics,1,3,0,2.351489782333374,-0.664271354675293,-1.7664878368377686,-2.351489782333374,-2.215834379196167,-1.687218427658081,13.80797691699999,11009,11009,1.0,2862340.0
9,high_school_physics,2,1,0,2.0887017250061035,-0.3468247652053833,-2.29799222946167,-1.7418769598007202,-2.0887017250061035,-2.401512622833252,13.80797691699999,14050,14050,1.0,3653000.0
10,electrical_engineering,0,0,1,1.2100615501403809,0.17679882049560547,-1.2100615501403809,-1.3868603706359863,-1.5767312049865723,-1.7509684562683105,13.80797691699999,8782,8782,1.0,2283320.0
11,machine_learning,1,0,0,2.2171151638031006,-0.7039966583251953,-1.5131185054779053,-2.2171151638031006,-2.5675199031829834,-1.8997504711151123,13.80797691699999,8354,8354,1.0,2172040.0
12,electrical_engineering,2,0,0,1.5074752569198608,-0.38018035888671875,-1.127294898033142,-1.5477479696273804,-1.5074752569198608,-1.9620946645736694,13.80797691699999,7695,7695,1.0,2000700.0
13,high_school_mathematics,3,0,0,2.4948813915252686,-0.9911384582519531,-1.5037429332733154,-1.7510888576507568,-2.1684415340423584,-2.4948813915252686,13.80797691699999,10518,10518,1.0,2734680.0
14,astronomy,2,0,0,2.0647168159484863,-0.7705200910568237,-1.2941967248916626,-1.7992340326309204,-2.0647168159484863,-1.8644481897354126,13.80797691699999,12518,12518,1.0,3254680.0
15,college_computer_science,3,3,1,1.8792169094085693,0.29658985137939453,-2.175806760787964,-2.5645902156829834,-2.5383641719818115,-1.8792169094085693,13.80797691699999,20607,20607,1.0,5357820.0
16,computer_security,2,0,0,1.6464601755142212,-0.3432283401489258,-1.3032318353652954,-1.4933143854141235,-1.6464601755142212,-1.7701927423477173,13.80797691699999,7212,7212,1.0,1875120.0
17,business_ethics,2,0,0,1.5930352210998535,-0.14023494720458984,-1.4528002738952637,-1.645988941192627,-1.5930352210998535,-1.6263937950134277,13.80797691699999,12973,12973,1.0,3372980.0
18,college_mathematics,1,0,0,1.8718467950820923,-0.1167898178100586,-1.7550569772720337,-1.8718467950820923,-2.3970322608947754,-1.8376423120498657,13.80797691699999,15230,15230,1.0,3959800.0
