sample_id,layer,bucket,predictor,accuracy,n_tokens
23,7,early,neighbor_same_layer,0.2235294117647059,255
23,7,early,freq_baseline_same_layer,0.06666666666666667,255
23,8,late,neighbor_same_layer,0.19215686274509805,255
23,8,late,freq_baseline_same_layer,0.13725490196078433,255
23,9,late,neighbor_same_layer,0.2235294117647059,255
23,9,late,freq_baseline_same_layer,0.16862745098039217,255
23,10,late,neighbor_same_layer,0.1607843137254902,255
23,10,late,freq_baseline_same_layer,0.06666666666666667,255
23,11,late,neighbor_same_layer,0.20392156862745098,255
23,11,late,freq_baseline_same_layer,0.21568627450980393,255
23,12,late,neighbor_same_layer,0.25882352941176473,255
23,12,late,freq_baseline_same_layer,0.3215686274509804,255
23,13,late,neighbor_same_layer,0.25882352941176473,255
23,13,late,freq_baseline_same_layer,0.09019607843137255,255
23,14,late,neighbor_same_layer,0.19215686274509805,255
23,14,late,freq_baseline_same_layer,0.08627450980392157,255
23,15,late,neighbor_same_layer,0.15294117647058825,255
23,15,late,freq_baseline_same_layer,0.1843137254901961,255
24,0,early,freq_baseline,0.02734375,256
24,0,early,top1_transition,0.17578125,256
24,0,early,topk_transition,0.046875,256
24,1,early,freq_baseline,0.046875,256
24,1,early,top1_transition,0.1796875,256
24,1,early,topk_transition,0.0703125,256
24,2,early,freq_baseline,0.0,256
24,2,early,top1_transition,0.140625,256
24,2,early,topk_transition,0.0390625,256
24,3,early,freq_baseline,0.03515625,256
24,3,early,top1_transition,0.1484375,256
24,3,early,topk_transition,0.0703125,256
24,4,early,freq_baseline,0.03125,256
24,4,early,top1_transition,0.12109375,256
24,4,early,topk_transition,0.046875,256
24,5,early,freq_baseline,0.03125,256
24,5,early,top1_transition,0.109375,256
24,5,early,topk_transition,0.046875,256
24,6,early,freq_baseline,0.05078125,256
24,6,early,top1_transition,0.1328125,256
24,6,early,topk_transition,0.06640625,256
24,7,early,freq_baseline,0.22265625,256
24,7,early,top1_transition,0.21484375,256
24,7,early,topk_transition,0.24609375,256
24,8,late,freq_baseline,0.1015625,256
24,8,late,top1_transition,0.18359375,256
24,8,late,topk_transition,0.12890625,256
24,9,late,freq_baseline,0.04296875,256
24,9,late,top1_transition,0.234375,256
24,9,late,topk_transition,0.12890625,256
24,10,late,freq_baseline,0.01171875,256
24,10,late,top1_transition,0.1875,256
24,10,late,topk_transition,0.125,256
24,11,late,freq_baseline,0.00390625,256
24,11,late,top1_transition,0.23828125,256
24,11,late,topk_transition,0.015625,256
24,12,late,freq_baseline,0.10546875,256
24,12,late,top1_transition,0.19921875,256
24,12,late,topk_transition,0.12109375,256
24,13,late,freq_baseline,0.0,256
24,13,late,top1_transition,0.33984375,256
24,13,late,topk_transition,0.015625,256
24,14,late,freq_baseline,0.0,256
24,14,late,top1_transition,0.07421875,256
24,14,late,topk_transition,0.05078125,256
24,0,early,neighbor_same_layer,0.09803921568627451,255
24,0,early,freq_baseline_same_layer,0.027450980392156862,255
24,1,early,neighbor_same_layer,0.1450980392156863,255
24,1,early,freq_baseline_same_layer,0.027450980392156862,255
24,2,early,neighbor_same_layer,0.14901960784313725,255
24,2,early,freq_baseline_same_layer,0.047058823529411764,255
24,3,early,neighbor_same_layer,0.28627450980392155,255
24,3,early,freq_baseline_same_layer,0.0,255
24,4,early,neighbor_same_layer,0.3686274509803922,255
24,4,early,freq_baseline_same_layer,0.03529411764705882,255
24,5,early,neighbor_same_layer,0.3058823529411765,255
24,5,early,freq_baseline_same_layer,0.03137254901960784,255
24,6,early,neighbor_same_layer,0.058823529411764705,255
24,6,early,freq_baseline_same_layer,0.03137254901960784,255
24,7,early,neighbor_same_layer,0.20784313725490197,255
24,7,early,freq_baseline_same_layer,0.050980392156862744,255
24,8,late,neighbor_same_layer,0.39215686274509803,255
24,8,late,freq_baseline_same_layer,0.2235294117647059,255
24,9,late,neighbor_same_layer,0.25098039215686274,255
24,9,late,freq_baseline_same_layer,0.10196078431372549,255
24,10,late,neighbor_same_layer,0.1411764705882353,255
24,10,late,freq_baseline_same_layer,0.043137254901960784,255
24,11,late,neighbor_same_layer,0.403921568627451,255
24,11,late,freq_baseline_same_layer,0.011764705882352941,255
24,12,late,neighbor_same_layer,0.17254901960784313,255
24,12,late,freq_baseline_same_layer,0.00392156862745098,255
24,13,late,neighbor_same_layer,0.13725490196078433,255
24,13,late,freq_baseline_same_layer,0.10588235294117647,255
24,14,late,neighbor_same_layer,0.5254901960784314,255
24,14,late,freq_baseline_same_layer,0.0,255
24,15,late,neighbor_same_layer,0.3058823529411765,255
24,15,late,freq_baseline_same_layer,0.0,255
25,0,early,freq_baseline,0.05859375,256
25,0,early,top1_transition,0.26171875,256
25,0,early,topk_transition,0.1015625,256
25,1,early,freq_baseline,0.1015625,256
25,1,early,top1_transition,0.265625,256
25,1,early,topk_transition,0.13671875,256
25,2,early,freq_baseline,0.13671875,256
25,2,early,top1_transition,0.2578125,256
25,2,early,topk_transition,0.203125,256
25,3,early,freq_baseline,0.203125,256
25,3,early,top1_transition,0.265625,256
25,3,early,topk_transition,0.26953125,256
25,4,early,freq_baseline,0.109375,256
25,4,early,top1_transition,0.34765625,256
25,4,early,topk_transition,0.1640625,256
25,5,early,freq_baseline,0.08203125,256
25,5,early,top1_transition,0.23046875,256
25,5,early,topk_transition,0.10546875,256
25,6,early,freq_baseline,0.11328125,256
25,6,early,top1_transition,0.4140625,256
25,6,early,topk_transition,0.21875,256
25,7,early,freq_baseline,0.10546875,256
25,7,early,top1_transition,0.2890625,256
25,7,early,topk_transition,0.13671875,256
25,8,late,freq_baseline,0.0390625,256
25,8,late,top1_transition,0.28125,256
25,8,late,topk_transition,0.125,256
25,9,late,freq_baseline,0.05859375,256
25,9,late,top1_transition,0.390625,256
25,9,late,topk_transition,0.1796875,256
25,10,late,freq_baseline,0.08203125,256
25,10,late,top1_transition,0.23046875,256
25,10,late,topk_transition,0.22265625,256
25,11,late,freq_baseline,0.04296875,256
25,11,late,top1_transition,0.38671875,256
25,11,late,topk_transition,0.18359375,256
25,12,late,freq_baseline,0.02734375,256
25,12,late,top1_transition,0.32421875,256
25,12,late,topk_transition,0.140625,256
25,13,late,freq_baseline,0.10546875,256
25,13,late,top1_transition,0.234375,256
25,13,late,topk_transition,0.2109375,256
25,14,late,freq_baseline,0.15234375,256
25,14,late,top1_transition,0.28515625,256
25,14,late,topk_transition,0.296875,256
25,0,early,neighbor_same_layer,0.19215686274509805,255
25,0,early,freq_baseline_same_layer,0.058823529411764705,255
25,1,early,neighbor_same_layer,0.17254901960784313,255
25,1,early,freq_baseline_same_layer,0.058823529411764705,255
25,2,early,neighbor_same_layer,0.16862745098039217,255
25,2,early,freq_baseline_same_layer,0.10196078431372549,255
25,3,early,neighbor_same_layer,0.18823529411764706,255
25,3,early,freq_baseline_same_layer,0.13725490196078433,255
25,4,early,neighbor_same_layer,0.27058823529411763,255
25,4,early,freq_baseline_same_layer,0.20392156862745098,255
25,5,early,neighbor_same_layer,0.3137254901960784,255
25,5,early,freq_baseline_same_layer,0.10980392156862745,255
25,6,early,neighbor_same_layer,0.23921568627450981,255
25,6,early,freq_baseline_same_layer,0.08235294117647059,255
25,7,early,neighbor_same_layer,0.27450980392156865,255
25,7,early,freq_baseline_same_layer,0.11372549019607843,255
25,8,late,neighbor_same_layer,0.33725490196078434,255
25,8,late,freq_baseline_same_layer,0.10588235294117647,255
25,9,late,neighbor_same_layer,0.23137254901960785,255
25,9,late,freq_baseline_same_layer,0.0392156862745098,255
25,10,late,neighbor_same_layer,0.1411764705882353,255
25,10,late,freq_baseline_same_layer,0.058823529411764705,255
25,11,late,neighbor_same_layer,0.30980392156862746,255
25,11,late,freq_baseline_same_layer,0.08235294117647059,255
25,12,late,neighbor_same_layer,0.2784313725490196,255
25,12,late,freq_baseline_same_layer,0.043137254901960784,255
25,13,late,neighbor_same_layer,0.2980392156862745,255
25,13,late,freq_baseline_same_layer,0.027450980392156862,255
25,14,late,neighbor_same_layer,0.20784313725490197,255
25,14,late,freq_baseline_same_layer,0.10588235294117647,255
25,15,late,neighbor_same_layer,0.1803921568627451,255
25,15,late,freq_baseline_same_layer,0.15294117647058825,255
26,0,early,freq_baseline,0.0390625,256
26,0,early,top1_transition,0.25,256
26,0,early,topk_transition,0.07421875,256
26,1,early,freq_baseline,0.05859375,256
26,1,early,top1_transition,0.23828125,256
26,1,early,topk_transition,0.0859375,256
26,2,early,freq_baseline,0.01953125,256
26,2,early,top1_transition,0.26171875,256
26,2,early,topk_transition,0.05859375,256
26,3,early,freq_baseline,0.11328125,256
26,3,early,top1_transition,0.265625,256
26,3,early,topk_transition,0.16796875,256
26,4,early,freq_baseline,0.05078125,256
26,4,early,top1_transition,0.2734375,256
26,4,early,topk_transition,0.0859375,256
26,5,early,freq_baseline,0.05859375,256
26,5,early,top1_transition,0.21875,256
26,5,early,topk_transition,0.11328125,256
26,6,early,freq_baseline,0.05859375,256
26,6,early,top1_transition,0.3203125,256
26,6,early,topk_transition,0.1015625,256
26,7,early,freq_baseline,0.09375,256
26,7,early,top1_transition,0.24609375,256
26,7,early,topk_transition,0.125,256
26,8,late,freq_baseline,0.18359375,256
26,8,late,top1_transition,0.3828125,256
26,8,late,topk_transition,0.27734375,256
26,9,late,freq_baseline,0.0546875,256
26,9,late,top1_transition,0.296875,256
26,9,late,topk_transition,0.17578125,256
26,10,late,freq_baseline,0.09375,256
26,10,late,top1_transition,0.31640625,256
26,10,late,topk_transition,0.22265625,256
26,11,late,freq_baseline,0.35546875,256
26,11,late,top1_transition,0.2421875,256
26,11,late,topk_transition,0.37890625,256
26,12,late,freq_baseline,0.0625,256
26,12,late,top1_transition,0.28515625,256
26,12,late,topk_transition,0.16796875,256
26,13,late,freq_baseline,0.171875,256
26,13,late,top1_transition,0.3203125,256
26,13,late,topk_transition,0.22265625,256
26,14,late,freq_baseline,0.04296875,256
26,14,late,top1_transition,0.30859375,256
26,14,late,topk_transition,0.14453125,256
26,0,early,neighbor_same_layer,0.1450980392156863,255
26,0,early,freq_baseline_same_layer,0.01568627450980392,255
26,1,early,neighbor_same_layer,0.16470588235294117,255
26,1,early,freq_baseline_same_layer,0.0392156862745098,255
26,2,early,neighbor_same_layer,0.10980392156862745,255
26,2,early,freq_baseline_same_layer,0.058823529411764705,255
26,3,early,neighbor_same_layer,0.2235294117647059,255
26,3,early,freq_baseline_same_layer,0.0196078431372549,255
26,4,early,neighbor_same_layer,0.27450980392156865,255
26,4,early,freq_baseline_same_layer,0.11372549019607843,255
26,5,early,neighbor_same_layer,0.34901960784313724,255
26,5,early,freq_baseline_same_layer,0.050980392156862744,255
26,6,early,neighbor_same_layer,0.21568627450980393,255
26,6,early,freq_baseline_same_layer,0.058823529411764705,255
26,7,early,neighbor_same_layer,0.27058823529411763,255
26,7,early,freq_baseline_same_layer,0.058823529411764705,255
26,8,late,neighbor_same_layer,0.20784313725490197,255
26,8,late,freq_baseline_same_layer,0.09411764705882353,255
26,9,late,neighbor_same_layer,0.26666666666666666,255
26,9,late,freq_baseline_same_layer,0.1843137254901961,255
26,10,late,neighbor_same_layer,0.2,255
26,10,late,freq_baseline_same_layer,0.054901960784313725,255
26,11,late,neighbor_same_layer,0.19607843137254902,255
26,11,late,freq_baseline_same_layer,0.09411764705882353,255
26,12,late,neighbor_same_layer,0.2901960784313726,255
26,12,late,freq_baseline_same_layer,0.3568627450980392,255
26,13,late,neighbor_same_layer,0.42745098039215684,255
26,13,late,freq_baseline_same_layer,0.06274509803921569,255
26,14,late,neighbor_same_layer,0.23137254901960785,255
26,14,late,freq_baseline_same_layer,0.17254901960784313,255
26,15,late,neighbor_same_layer,0.2823529411764706,255
26,15,late,freq_baseline_same_layer,0.043137254901960784,255
27,0,early,freq_baseline,0.0546875,256
27,0,early,top1_transition,0.20703125,256
27,0,early,topk_transition,0.05859375,256
27,1,early,freq_baseline,0.109375,256
27,1,early,top1_transition,0.1796875,256
27,1,early,topk_transition,0.11328125,256
27,2,early,freq_baseline,0.0,256
27,2,early,top1_transition,0.125,256
27,2,early,topk_transition,0.01953125,256
27,3,early,freq_baseline,0.05078125,256
27,3,early,top1_transition,0.12109375,256
27,3,early,topk_transition,0.09375,256
27,4,early,freq_baseline,0.05078125,256
27,4,early,top1_transition,0.14453125,256
27,4,early,topk_transition,0.05859375,256
27,5,early,freq_baseline,0.08984375,256
27,5,early,top1_transition,0.1484375,256
27,5,early,topk_transition,0.1171875,256
27,6,early,freq_baseline,0.0625,256
27,6,early,top1_transition,0.19921875,256
27,6,early,topk_transition,0.078125,256
27,7,early,freq_baseline,0.203125,256
27,7,early,top1_transition,0.203125,256
27,7,early,topk_transition,0.2109375,256
27,8,late,freq_baseline,0.04296875,256
27,8,late,top1_transition,0.14453125,256
27,8,late,topk_transition,0.0546875,256
27,9,late,freq_baseline,0.08203125,256
27,9,late,top1_transition,0.28125,256
27,9,late,topk_transition,0.14453125,256
27,10,late,freq_baseline,0.01171875,256
27,10,late,top1_transition,0.31640625,256
27,10,late,topk_transition,0.11328125,256
27,11,late,freq_baseline,0.01171875,256
27,11,late,top1_transition,0.19921875,256
27,11,late,topk_transition,0.046875,256
27,12,late,freq_baseline,0.03125,256
27,12,late,top1_transition,0.16015625,256
27,12,late,topk_transition,0.046875,256
27,13,late,freq_baseline,0.01171875,256
27,13,late,top1_transition,0.21484375,256
27,13,late,topk_transition,0.046875,256
27,14,late,freq_baseline,0.0078125,256
27,14,late,top1_transition,0.08203125,256
27,14,late,topk_transition,0.01953125,256
27,0,early,neighbor_same_layer,0.12941176470588237,255
27,0,early,freq_baseline_same_layer,0.06274509803921569,255
27,1,early,neighbor_same_layer,0.17254901960784313,255
27,1,early,freq_baseline_same_layer,0.054901960784313725,255
27,2,early,neighbor_same_layer,0.09019607843137255,255
27,2,early,freq_baseline_same_layer,0.10980392156862745,255
27,3,early,neighbor_same_layer,0.18823529411764706,255
27,3,early,freq_baseline_same_layer,0.0,255
27,4,early,neighbor_same_layer,0.10196078431372549,255
27,4,early,freq_baseline_same_layer,0.050980392156862744,255
27,5,early,neighbor_same_layer,0.11764705882352941,255
27,5,early,freq_baseline_same_layer,0.050980392156862744,255
27,6,early,neighbor_same_layer,0.21568627450980393,255
27,6,early,freq_baseline_same_layer,0.09019607843137255,255
27,7,early,neighbor_same_layer,0.22745098039215686,255
27,7,early,freq_baseline_same_layer,0.06274509803921569,255
27,8,late,neighbor_same_layer,0.27058823529411763,255
27,8,late,freq_baseline_same_layer,0.20392156862745098,255
27,9,late,neighbor_same_layer,0.1568627450980392,255
27,9,late,freq_baseline_same_layer,0.043137254901960784,255
27,10,late,neighbor_same_layer,0.17647058823529413,255
27,10,late,freq_baseline_same_layer,0.08235294117647059,255
27,11,late,neighbor_same_layer,0.1607843137254902,255
27,11,late,freq_baseline_same_layer,0.011764705882352941,255
27,12,late,neighbor_same_layer,0.3058823529411765,255
27,12,late,freq_baseline_same_layer,0.011764705882352941,255
27,13,late,neighbor_same_layer,0.19215686274509805,255
27,13,late,freq_baseline_same_layer,0.03137254901960784,255
27,14,late,neighbor_same_layer,0.09803921568627451,255
27,14,late,freq_baseline_same_layer,0.011764705882352941,255
27,15,late,neighbor_same_layer,0.3607843137254902,255
27,15,late,freq_baseline_same_layer,0.00784313725490196,255
28,0,early,freq_baseline,0.01953125,256
28,0,early,top1_transition,0.234375,256
28,0,early,topk_transition,0.05078125,256
28,1,early,freq_baseline,0.078125,256
28,1,early,top1_transition,0.21484375,256
28,1,early,topk_transition,0.078125,256
28,2,early,freq_baseline,0.0,256
28,2,early,top1_transition,0.15234375,256
28,2,early,topk_transition,0.0390625,256
28,3,early,freq_baseline,0.01953125,256
28,3,early,top1_transition,0.13671875,256
28,3,early,topk_transition,0.05078125,256
28,4,early,freq_baseline,0.03125,256
28,4,early,top1_transition,0.10546875,256
28,4,early,topk_transition,0.03515625,256
28,5,early,freq_baseline,0.06640625,256
28,5,early,top1_transition,0.09375,256
28,5,early,topk_transition,0.07421875,256
28,6,early,freq_baseline,0.03125,256
28,6,early,top1_transition,0.203125,256
28,6,early,topk_transition,0.04296875,256
28,7,early,freq_baseline,0.08203125,256
28,7,early,top1_transition,0.16015625,256
28,7,early,topk_transition,0.09375,256
28,8,late,freq_baseline,0.01953125,256
28,8,late,top1_transition,0.16015625,256
28,8,late,topk_transition,0.03515625,256
28,9,late,freq_baseline,0.0625,256
28,9,late,top1_transition,0.21484375,256
28,9,late,topk_transition,0.09375,256
28,10,late,freq_baseline,0.0,256
28,10,late,top1_transition,0.234375,256
28,10,late,topk_transition,0.03125,256
28,11,late,freq_baseline,0.0,256
28,11,late,top1_transition,0.16796875,256
28,11,late,topk_transition,0.01171875,256
28,12,late,freq_baseline,0.1171875,256
28,12,late,top1_transition,0.1484375,256
28,12,late,topk_transition,0.12109375,256
28,13,late,freq_baseline,0.0,256
28,13,late,top1_transition,0.11328125,256
28,13,late,topk_transition,0.01171875,256
28,14,late,freq_baseline,0.0,256
28,14,late,top1_transition,0.05078125,256
28,14,late,topk_transition,0.0,256
28,0,early,neighbor_same_layer,0.1607843137254902,255
28,0,early,freq_baseline_same_layer,0.06666666666666667,255
28,1,early,neighbor_same_layer,0.2196078431372549,255
28,1,early,freq_baseline_same_layer,0.0196078431372549,255
28,2,early,neighbor_same_layer,0.16862745098039217,255
28,2,early,freq_baseline_same_layer,0.0784313725490196,255
28,3,early,neighbor_same_layer,0.23137254901960785,255
28,3,early,freq_baseline_same_layer,0.0,255
28,4,early,neighbor_same_layer,0.054901960784313725,255
28,4,early,freq_baseline_same_layer,0.0196078431372549,255
28,5,early,neighbor_same_layer,0.058823529411764705,255
28,5,early,freq_baseline_same_layer,0.03137254901960784,255
28,6,early,neighbor_same_layer,0.09019607843137255,255
28,6,early,freq_baseline_same_layer,0.06666666666666667,255
28,7,early,neighbor_same_layer,0.1803921568627451,255
28,7,early,freq_baseline_same_layer,0.03137254901960784,255
28,8,late,neighbor_same_layer,0.27058823529411763,255
28,8,late,freq_baseline_same_layer,0.08235294117647059,255
28,9,late,neighbor_same_layer,0.09411764705882353,255
28,9,late,freq_baseline_same_layer,0.0196078431372549,255
28,10,late,neighbor_same_layer,0.17647058823529413,255
28,10,late,freq_baseline_same_layer,0.06274509803921569,255
28,11,late,neighbor_same_layer,0.13725490196078433,255
28,11,late,freq_baseline_same_layer,0.0,255
28,12,late,neighbor_same_layer,0.30980392156862746,255
28,12,late,freq_baseline_same_layer,0.0,255
28,13,late,neighbor_same_layer,0.37254901960784315,255
28,13,late,freq_baseline_same_layer,0.11764705882352941,255
28,14,late,neighbor_same_layer,0.08235294117647059,255
28,14,late,freq_baseline_same_layer,0.0,255
28,15,late,neighbor_same_layer,0.09803921568627451,255
28,15,late,freq_baseline_same_layer,0.0,255
29,0,early,freq_baseline,0.09765625,256
29,0,early,top1_transition,0.2421875,256
29,0,early,topk_transition,0.13671875,256
29,1,early,freq_baseline,0.0703125,256
29,1,early,top1_transition,0.16796875,256
29,1,early,topk_transition,0.08203125,256
29,2,early,freq_baseline,0.0,256
29,2,early,top1_transition,0.203125,256
29,2,early,topk_transition,0.04296875,256
29,3,early,freq_baseline,0.13671875,256
29,3,early,top1_transition,0.22265625,256
29,3,early,topk_transition,0.16796875,256
29,4,early,freq_baseline,0.05859375,256
29,4,early,top1_transition,0.26171875,256
29,4,early,topk_transition,0.14453125,256
29,5,early,freq_baseline,0.07421875,256
29,5,early,top1_transition,0.2578125,256
29,5,early,topk_transition,0.1328125,256
29,6,early,freq_baseline,0.08984375,256
29,6,early,top1_transition,0.30078125,256
29,6,early,topk_transition,0.1640625,256
29,7,early,freq_baseline,0.03125,256
29,7,early,top1_transition,0.33203125,256
29,7,early,topk_transition,0.08984375,256
29,8,late,freq_baseline,0.05078125,256
29,8,late,top1_transition,0.2734375,256
29,8,late,topk_transition,0.0703125,256
29,9,late,freq_baseline,0.08984375,256
29,9,late,top1_transition,0.390625,256
29,9,late,topk_transition,0.19140625,256
29,10,late,freq_baseline,0.078125,256
29,10,late,top1_transition,0.30078125,256
29,10,late,topk_transition,0.24609375,256
29,11,late,freq_baseline,0.13671875,256
29,11,late,top1_transition,0.29296875,256
29,11,late,topk_transition,0.19921875,256
29,12,late,freq_baseline,0.0859375,256
29,12,late,top1_transition,0.26171875,256
29,12,late,topk_transition,0.19921875,256
29,13,late,freq_baseline,0.16796875,256
29,13,late,top1_transition,0.29296875,256
29,13,late,topk_transition,0.19921875,256
29,14,late,freq_baseline,0.01171875,256
29,14,late,top1_transition,0.19921875,256
29,14,late,topk_transition,0.19921875,256
29,0,early,neighbor_same_layer,0.14901960784313725,255
29,0,early,freq_baseline_same_layer,0.050980392156862744,255
29,1,early,neighbor_same_layer,0.20784313725490197,255
29,1,early,freq_baseline_same_layer,0.09803921568627451,255
29,2,early,neighbor_same_layer,0.16862745098039217,255
29,2,early,freq_baseline_same_layer,0.07058823529411765,255
29,3,early,neighbor_same_layer,0.19607843137254902,255
29,3,early,freq_baseline_same_layer,0.0,255
29,4,early,neighbor_same_layer,0.2196078431372549,255
29,4,early,freq_baseline_same_layer,0.13725490196078433,255
29,5,early,neighbor_same_layer,0.4745098039215686,255
29,5,early,freq_baseline_same_layer,0.058823529411764705,255
29,6,early,neighbor_same_layer,0.22745098039215686,255
29,6,early,freq_baseline_same_layer,0.07450980392156863,255
29,7,early,neighbor_same_layer,0.19215686274509805,255
29,7,early,freq_baseline_same_layer,0.09019607843137255,255
29,8,late,neighbor_same_layer,0.2823529411764706,255
29,8,late,freq_baseline_same_layer,0.03137254901960784,255
29,9,late,neighbor_same_layer,0.15294117647058825,255
29,9,late,freq_baseline_same_layer,0.050980392156862744,255
29,10,late,neighbor_same_layer,0.17254901960784313,255
29,10,late,freq_baseline_same_layer,0.09019607843137255,255
29,11,late,neighbor_same_layer,0.24313725490196078,255
29,11,late,freq_baseline_same_layer,0.0784313725490196,255
29,12,late,neighbor_same_layer,0.21176470588235294,255
29,12,late,freq_baseline_same_layer,0.13725490196078433,255
29,13,late,neighbor_same_layer,0.21568627450980393,255
29,13,late,freq_baseline_same_layer,0.08627450980392157,255
29,14,late,neighbor_same_layer,0.21568627450980393,255
29,14,late,freq_baseline_same_layer,0.16862745098039217,255
29,15,late,neighbor_same_layer,0.17254901960784313,255
29,15,late,freq_baseline_same_layer,0.011764705882352941,255
30,0,early,freq_baseline,0.0234375,256
30,0,early,top1_transition,0.2578125,256
30,0,early,topk_transition,0.05859375,256
30,1,early,freq_baseline,0.0390625,256
30,1,early,top1_transition,0.21875,256
30,1,early,topk_transition,0.07421875,256
30,2,early,freq_baseline,0.08203125,256
30,2,early,top1_transition,0.26171875,256
30,2,early,topk_transition,0.140625,256
30,3,early,freq_baseline,0.19140625,256
30,3,early,top1_transition,0.33203125,256
30,3,early,topk_transition,0.21875,256
30,4,early,freq_baseline,0.08203125,256
30,4,early,top1_transition,0.26953125,256
30,4,early,topk_transition,0.125,256
30,5,early,freq_baseline,0.05078125,256
30,5,early,top1_transition,0.37890625,256
30,5,early,topk_transition,0.10546875,256
30,6,early,freq_baseline,0.11328125,256
30,6,early,top1_transition,0.390625,256
30,6,early,topk_transition,0.1953125,256
30,7,early,freq_baseline,0.1328125,256
30,7,early,top1_transition,0.26171875,256
30,7,early,topk_transition,0.17578125,256
30,8,late,freq_baseline,0.0703125,256
30,8,late,top1_transition,0.3359375,256
30,8,late,topk_transition,0.20703125,256
30,9,late,freq_baseline,0.05078125,256
30,9,late,top1_transition,0.33984375,256
30,9,late,topk_transition,0.19140625,256
30,10,late,freq_baseline,0.1015625,256
30,10,late,top1_transition,0.296875,256
30,10,late,topk_transition,0.2578125,256
30,11,late,freq_baseline,0.07421875,256
30,11,late,top1_transition,0.359375,256
30,11,late,topk_transition,0.2109375,256
30,12,late,freq_baseline,0.04296875,256
30,12,late,top1_transition,0.27734375,256
30,12,late,topk_transition,0.17578125,256
30,13,late,freq_baseline,0.078125,256
30,13,late,top1_transition,0.34765625,256
30,13,late,topk_transition,0.1484375,256
30,14,late,freq_baseline,0.05859375,256
30,14,late,top1_transition,0.2890625,256
30,14,late,topk_transition,0.20703125,256
30,0,early,neighbor_same_layer,0.19215686274509805,255
30,0,early,freq_baseline_same_layer,0.03529411764705882,255
30,1,early,neighbor_same_layer,0.19215686274509805,255
30,1,early,freq_baseline_same_layer,0.023529411764705882,255
30,2,early,neighbor_same_layer,0.16470588235294117,255
30,2,early,freq_baseline_same_layer,0.0392156862745098,255
30,3,early,neighbor_same_layer,0.23921568627450981,255
30,3,early,freq_baseline_same_layer,0.08235294117647059,255
30,4,early,neighbor_same_layer,0.27058823529411763,255
30,4,early,freq_baseline_same_layer,0.19215686274509805,255
30,5,early,neighbor_same_layer,0.2196078431372549,255
30,5,early,freq_baseline_same_layer,0.08235294117647059,255
30,6,early,neighbor_same_layer,0.23529411764705882,255
30,6,early,freq_baseline_same_layer,0.050980392156862744,255
30,7,early,neighbor_same_layer,0.26666666666666666,255
30,7,early,freq_baseline_same_layer,0.11372549019607843,255
30,8,late,neighbor_same_layer,0.24705882352941178,255
30,8,late,freq_baseline_same_layer,0.13333333333333333,255
30,9,late,neighbor_same_layer,0.20784313725490197,255
30,9,late,freq_baseline_same_layer,0.07058823529411765,255
30,10,late,neighbor_same_layer,0.21568627450980393,255
30,10,late,freq_baseline_same_layer,0.050980392156862744,255
30,11,late,neighbor_same_layer,0.19607843137254902,255
30,11,late,freq_baseline_same_layer,0.10196078431372549,255
30,12,late,neighbor_same_layer,0.16470588235294117,255
30,12,late,freq_baseline_same_layer,0.07450980392156863,255
30,13,late,neighbor_same_layer,0.22745098039215686,255
30,13,late,freq_baseline_same_layer,0.043137254901960784,255
30,14,late,neighbor_same_layer,0.2,255
30,14,late,freq_baseline_same_layer,0.0784313725490196,255
30,15,late,neighbor_same_layer,0.15294117647058825,255
30,15,late,freq_baseline_same_layer,0.058823529411764705,255
31,0,early,freq_baseline,0.09375,256
31,0,early,top1_transition,0.265625,256
31,0,early,topk_transition,0.1171875,256
31,1,early,freq_baseline,0.09765625,256
31,1,early,top1_transition,0.21484375,256
31,1,early,topk_transition,0.15625,256
31,2,early,freq_baseline,0.0234375,256
31,2,early,top1_transition,0.26171875,256
31,2,early,topk_transition,0.0625,256
31,3,early,freq_baseline,0.1796875,256
31,3,early,top1_transition,0.3671875,256
31,3,early,topk_transition,0.21875,256
31,4,early,freq_baseline,0.13671875,256
31,4,early,top1_transition,0.28515625,256
31,4,early,topk_transition,0.1484375,256
31,5,early,freq_baseline,0.109375,256
31,5,early,top1_transition,0.33203125,256
31,5,early,topk_transition,0.14453125,256
31,6,early,freq_baseline,0.08984375,256
31,6,early,top1_transition,0.2734375,256
31,6,early,topk_transition,0.1171875,256
31,7,early,freq_baseline,0.109375,256
31,7,early,top1_transition,0.23046875,256
31,7,early,topk_transition,0.1171875,256
31,8,late,freq_baseline,0.09765625,256
31,8,late,top1_transition,0.34765625,256
31,8,late,topk_transition,0.13671875,256
31,9,late,freq_baseline,0.10546875,256
31,9,late,top1_transition,0.40234375,256
31,9,late,topk_transition,0.21875,256
31,10,late,freq_baseline,0.01953125,256
31,10,late,top1_transition,0.23828125,256
31,10,late,topk_transition,0.1796875,256
31,11,late,freq_baseline,0.07421875,256
31,11,late,top1_transition,0.3046875,256
31,11,late,topk_transition,0.1328125,256
31,12,late,freq_baseline,0.01171875,256
31,12,late,top1_transition,0.19140625,256
31,12,late,topk_transition,0.11328125,256
31,13,late,freq_baseline,0.02734375,256
31,13,late,top1_transition,0.19140625,256
31,13,late,topk_transition,0.06640625,256
31,14,late,freq_baseline,0.03515625,256
31,14,late,top1_transition,0.234375,256
31,14,late,topk_transition,0.09765625,256
31,0,early,neighbor_same_layer,0.21568627450980393,255
