request_id,subject,answer,prediction,correct,correct_choice_nll,correct_choice_margin,ll_A,ll_B,ll_C,ll_D,batch_forward_seconds,remote_pairs,low_pairs,low_frac,wire_bytes
0,abstract_algebra,1,1,1,1.6176315546035767,0.171875,-2.078568935394287,-1.6176315546035767,-2.023881435394287,-1.7895065546035767,43.459033834000024,5192,5192,1.0,5337376.0
1,abstract_algebra,2,3,0,1.5775036811828613,-0.234375,-1.8275036811828613,-2.2571911811828613,-1.5775036811828613,-1.3431286811828613,43.459033834000024,5333,5333,1.0,5482324.0
2,computer_security,2,1,0,1.7792181968688965,-0.5078125,-1.8807806968688965,-1.2714056968688965,-1.7792181968688965,-1.3182806968688965,43.459033834000024,7436,7436,1.0,7644208.0
3,abstract_algebra,0,1,0,2.1565823554992676,-0.7265626192092896,-2.1565823554992676,-1.430019736289978,-1.672207236289978,-1.734707236289978,43.459033834000024,6895,6895,1.0,7088060.0
4,abstract_algebra,2,1,0,1.8739017248153687,-0.421875,-2.131714344024658,-1.4520267248153687,-1.8739017248153687,-1.7567142248153687,43.459033834000024,3064,3064,1.0,3149792.0
5,conceptual_physics,3,0,0,1.9415045976638794,-0.5234375,-1.4180670976638794,-1.4727545976638794,-1.5586920976638794,-1.9415045976638794,43.459033834000024,4470,4470,1.0,4595160.0
6,high_school_mathematics,2,3,0,1.339766263961792,-0.015625,-2.511641263961792,-1.871016263961792,-1.339766263961792,-1.324141263961792,43.459033834000024,6566,6566,1.0,6749848.0
7,computer_security,3,0,0,1.819017767906189,-1.0078125,-0.811205267906189,-2.3502678871154785,-2.3112053871154785,-1.819017767906189,43.459033834000024,4159,4159,1.0,4275452.0
8,abstract_algebra,1,1,1,0.9631160497665405,0.9296875,-2.01780366897583,-0.9631160497665405,-1.8928035497665405,-2.29124116897583,43.459033834000024,3734,3734,1.0,3838552.0
9,conceptual_physics,1,1,1,1.0543131828308105,0.390625,-3.1246256828308105,-1.0543131828308105,-1.4449381828308105,-1.4761881828308105,43.459033834000024,4610,4610,1.0,4739080.0
10,computer_security,1,2,0,1.8391695022583008,-0.703125,-2.050107002258301,-1.8391695022583008,-1.1360445022583008,-1.2219820022583008,43.459033834000024,3548,3548,1.0,3647344.0
