request_id,subject,answer,prediction,correct,correct_choice_nll,correct_choice_margin,ll_A,ll_B,ll_C,ll_D,batch_forward_seconds,remote_pairs,low_pairs,low_frac,wire_bytes
0,abstract_algebra,1,3,0,1.8758776187896729,-0.3515625,-2.086815118789673,-1.8758776187896729,-1.9618151187896729,-1.5243151187896729,89.31372462499999,5194,0,0.0,10658088.0
1,abstract_algebra,2,3,0,1.6614584922790527,-0.6484375,-1.9348959922790527,-2.3880209922790527,-1.6614584922790527,-1.0130209922790527,89.31372462499999,5324,0,0.0,10924848.0
2,computer_security,2,3,0,1.5108904838562012,-0.1875,-1.8546404838562012,-1.5968279838562012,-1.5108904838562012,-1.3233904838562012,89.31372462499999,7431,0,0.0,15248412.0
3,abstract_algebra,0,3,0,1.9718817472457886,-0.2421875,-1.9718817472457886,-1.8156317472457886,-1.7609442472457886,-1.7296942472457886,89.31372462499999,6906,0,0.0,14171112.0
4,abstract_algebra,2,1,0,1.756500244140625,-0.046875,-2.100250244140625,-1.709625244140625,-1.756500244140625,-1.819000244140625,89.31372462499999,2950,0,0.0,6053400.0
5,conceptual_physics,3,2,0,1.953343152999878,-0.609375,-1.406468152999878,-1.703343152999878,-1.343968152999878,-1.953343152999878,89.31372462499999,4378,0,0.0,8983656.0
6,high_school_mathematics,2,3,0,1.7344738245010376,-0.6015625,-2.453223705291748,-2.062598705291748,-1.7344738245010376,-1.1329113245010376,89.31372462499999,6474,0,0.0,13284648.0
7,computer_security,3,0,0,2.0419130325317383,-1.3906251192092896,-0.6512879133224487,-2.6122255325317383,-2.6591005325317383,-2.0419130325317383,89.31372462499999,4303,0,0.0,8829756.0
8,abstract_algebra,1,1,1,1.068678855895996,0.609375,-1.678053855895996,-1.068678855895996,-2.084303855895996,-2.318678855895996,89.31372462499999,3727,0,0.0,7647804.0
9,conceptual_physics,1,1,1,1.0494455099105835,0.421875,-2.744758129119873,-1.0494455099105835,-1.4713205099105835,-1.6666330099105835,89.31372462499999,4602,0,0.0,9443304.0
10,computer_security,1,2,0,2.082545042037964,-1.1953125,-2.590357542037964,-2.082545042037964,-0.8872325420379639,-1.2856700420379639,89.31372462499999,3542,0,0.0,7268184.0
11,high_school_mathematics,3,1,0,1.9541616439819336,-0.4453125,-1.8057241439819336,-1.5088491439819336,-1.9463491439819336,-1.9541616439819336,89.31372462499999,6205,0,0.0,12732660.0
12,abstract_algebra,0,3,0,1.784301519393921,-0.28125,-1.784301519393921,-1.846801519393921,-2.088989019393921,-1.503051519393921,89.31372462499999,4683,0,0.0,9609516.0
13,conceptual_physics,0,1,0,1.6165379285812378,-0.2109375,-1.6165379285812378,-1.4056004285812378,-1.6477879285812378,-2.2024755477905273,89.31372462499999,3825,0,0.0,7848900.0
14,high_school_mathematics,2,2,1,1.4574991464614868,0.0859375,-1.9184366464614868,-1.5434366464614868,-1.4574991464614868,-1.6449991464614868,89.31372462499999,4539,0,0.0,9314028.0
15,computer_security,0,1,0,1.5390043258666992,-0.1015625,-1.5390043258666992,-1.4374418258666992,-1.7890043258666992,-1.6796293258666992,89.31372462499999,10232,0,0.0,20996064.0
16,conceptual_physics,2,2,1,1.327476978302002,0.0703125,-1.522789478302002,-1.397789478302002,-1.327476978302002,-2.991539478302002,89.31372462499999,3400,0,0.0,6976800.0
17,computer_security,2,3,0,1.5844922065734863,-0.3359375,-1.7641797065734863,-1.8032422065734863,-1.5844922065734863,-1.2485547065734863,89.31372462499999,4246,0,0.0,8712792.0
18,high_school_mathematics,3,1,0,1.8524054288864136,-0.4375,-1.5945929288864136,-1.4149054288864136,-1.7820929288864136,-1.8524054288864136,89.31372462499999,8692,0,0.0,17835984.0
19,high_school_mathematics,1,3,0,1.662915825843811,-0.40625,-2.1707282066345215,-1.662915825843811,-1.655103325843811,-1.256665825843811,89.31372462499999,3890,0,0.0,7982280.0
20,abstract_algebra,3,3,1,1.7413914203643799,0.09375,-2.24139142036438,-1.9992039203643799,-1.8351414203643799,-1.7413914203643799,89.31372462499999,4656,0,0.0,9554112.0
21,high_school_mathematics,1,2,0,1.6049338579177856,-0.0078125,-1.6127463579177856,-1.6049338579177856,-1.5971213579177856,-2.636183738708496,89.31372462499999,5724,0,0.0,11745648.0
22,conceptual_physics,2,3,0,1.544283151626587,-0.265625,-2.145845651626587,-1.997408151626587,-1.544283151626587,-1.278658151626587,89.31372462499999,3483,0,0.0,7147116.0
23,abstract_algebra,3,3,1,1.6719753742218018,0.0703125,-2.2735378742218018,-2.0938503742218018,-1.7422878742218018,-1.6719753742218018,89.31372462499999,4791,0,0.0,9831132.0
24,high_school_mathematics,2,1,0,1.64540433883667,-0.3359375,-1.75477933883667,-1.30946683883667,-1.64540433883667,-1.79384183883667,89.31372462499999,8325,0,0.0,17082900.0
25,abstract_algebra,2,3,0,1.7856115102767944,-0.0546875,-2.059049129486084,-2.090299129486084,-1.7856115102767944,-1.7309240102767944,89.31372462499999,4169,0,0.0,8554788.0
26,conceptual_physics,2,1,0,1.9364427328109741,-0.4765625,-1.6473802328109741,-1.4598802328109741,-1.9364427328109741,-2.0301928520202637,89.31372462499999,5395,0,0.0,11070540.0
27,computer_security,2,2,1,1.2660300731658936,0.078125,-1.3441550731658936,-2.2816550731658936,-1.2660300731658936,-1.4066550731658936,89.31372462499999,3062,0,0.0,6283224.0
28,high_school_mathematics,0,1,0,2.0418481826782227,-0.75,-2.0418481826782227,-1.2918481826782227,-1.5262231826782227,-1.7996606826782227,89.31372462499999,4662,0,0.0,9566424.0
29,abstract_algebra,2,3,0,1.9245299100875854,-0.109375,-1.9714049100875854,-1.9948424100875854,-1.9245299100875854,-1.8151549100875854,89.31372462499999,6244,0,0.0,12812688.0
30,conceptual_physics,1,1,1,0.7166121602058411,1.0546875,-1.7712996006011963,-0.7166121602058411,-2.1462996006011963,-2.6150496006011963,89.31372462499999,3499,0,0.0,7179948.0
31,computer_security,0,3,0,2.3610780239105225,-1.9140626192092896,-2.3610780239105225,-2.8454530239105225,-2.2985780239105225,-0.4470154345035553,89.31372462499999,7013,0,0.0,14390676.0
32,conceptual_physics,0,2,0,2.1198153495788574,-1.15625,-2.1198153495788574,-1.8541903495788574,-0.9635652899742126,-1.9323153495788574,64.02970412500002,4814,0,0.0,9878328.0
