request_id,subject,answer,prediction,correct,correct_choice_nll,correct_choice_margin,ll_A,ll_B,ll_C,ll_D,batch_forward_seconds,remote_pairs,low_pairs,low_frac,wire_bytes
0,high_school_physics,0,3,0,1.7499229907989502,-0.009645462036132812,-1.7499229907989502,-2.458573579788208,-2.3348867893218994,-1.7402775287628174,14.589718750000031,18845,17569,0.9322897320244097,5226356.0
1,anatomy,1,0,0,1.6843724250793457,-0.6115865707397461,-1.0727858543395996,-1.6843724250793457,-1.9015564918518066,-1.64821195602417,14.589718750000031,14985,14068,0.9388054721388055,4130852.0
2,business_ethics,3,0,0,1.5401508808135986,-0.4015522003173828,-1.1385986804962158,-1.8945047855377197,-1.6300690174102783,-1.5401508808135986,14.589718750000031,10069,9446,0.9381269242228623,2777428.0
3,electrical_engineering,3,0,0,2.189406156539917,-0.9080028533935547,-1.2814033031463623,-1.7336881160736084,-2.1604650020599365,-2.189406156539917,14.589718750000031,7396,6914,0.9348296376419686,2046352.0
4,college_computer_science,2,0,0,2.078396797180176,-0.7572726011276245,-1.3211241960525513,-1.8327828645706177,-2.078396797180176,-1.4664937257766724,14.589718750000031,15179,14144,0.9318136899664009,4211500.0
5,college_computer_science,2,0,0,2.446080207824707,-0.7582874298095703,-1.6877927780151367,-1.899998664855957,-2.446080207824707,-1.914133071899414,14.589718750000031,10390,9666,0.9303176130895091,2886744.0
6,electrical_engineering,2,0,0,1.806966781616211,-0.7328615188598633,-1.0741052627563477,-1.6375246047973633,-1.806966781616211,-1.7735614776611328,14.589718750000031,7673,7183,0.9361397106737912,2120420.0
7,business_ethics,3,0,0,1.6761740446090698,-0.25835609436035156,-1.4178179502487183,-1.7493094205856323,-1.678806185722351,-1.6761740446090698,14.589718750000031,13767,12924,0.9387666158204402,3795228.0
8,high_school_physics,0,0,1,1.320768117904663,0.16108226776123047,-1.320768117904663,-1.6844165325164795,-1.9705235958099365,-1.4818503856658936,14.589718750000031,10427,9771,0.9370864102810013,2878956.0
9,computer_security,1,0,0,1.609582781791687,-0.45659923553466797,-1.152983546257019,-1.609582781791687,-1.7022665739059448,-1.86888587474823,14.589718750000031,7540,7057,0.9359416445623342,2084048.0
10,business_ethics,0,0,1,1.8722432851791382,0.46992218494415283,-1.8722432851791382,-2.342165470123291,-2.929871082305908,-2.7589144706726074,14.589718750000031,7384,6905,0.9351300108342362,2042464.0
11,abstract_algebra,2,1,0,2.9696030616760254,-0.6141681671142578,-2.418567180633545,-2.3554348945617676,-2.9696030616760254,-2.6417670249938965,14.589718750000031,10643,9913,0.9314103166400451,2954060.0
12,astronomy,3,0,0,1.6584495306015015,-0.3833484649658203,-1.2751010656356812,-1.7960714101791382,-1.9301503896713257,-1.6584495306015015,14.589718750000031,10709,10001,0.9338873844429919,2965588.0
13,econometrics,1,0,0,2.124201774597168,-0.05234813690185547,-2.0718536376953125,-2.124201774597168,-2.490941047668457,-2.2694320678710938,14.589718750000031,16857,15703,0.9315417927270571,4678244.0
14,clinical_knowledge,1,0,0,1.7998037338256836,-0.41553306579589844,-1.3842706680297852,-1.7998037338256836,-1.9851570129394531,-1.5772581100463867,14.589718750000031,13020,12247,0.9406298003072197,3583088.0
15,high_school_physics,0,3,0,1.6769402027130127,-0.48560237884521484,-1.6769402027130127,-2.461138963699341,-1.8505938053131104,-1.1913378238677979,14.589718750000031,28892,26881,0.9303959573584383,8026736.0
16,computer_security,0,1,0,1.7598828077316284,-0.1821422576904297,-1.7598828077316284,-1.5777405500411987,-2.0961437225341797,-1.9205912351608276,14.589718750000031,19002,17807,0.9371118829596885,5246440.0
17,clinical_knowledge,3,0,0,1.6492788791656494,-0.3107128143310547,-1.3385660648345947,-1.4691011905670166,-1.9409925937652588,-1.6492788791656494,14.589718750000031,9388,8769,0.934064763527908,2599344.0
18,abstract_algebra,1,0,0,1.9472198486328125,-0.2322540283203125,-1.7149658203125,-1.9472198486328125,-2.773061752319336,-2.3672866821289062,14.589718750000031,7730,7214,0.9332470892626132,2141896.0
19,high_school_mathematics,1,0,0,2.303605079650879,-0.5524224042892456,-1.7511826753616333,-2.303605079650879,-2.2993173599243164,-2.4815053939819336,14.589718750000031,9704,9045,0.9320898598516076,2691744.0
20,professional_accounting,2,0,0,1.8272792100906372,-0.6899452209472656,-1.1373339891433716,-1.6825343370437622,-1.8272792100906372,-1.8049622774124146,14.589718750000031,11867,11104,0.935704053256931,3280748.0
21,econometrics,2,3,0,1.8561357259750366,-0.28995323181152344,-1.5727399587631226,-1.9166330099105835,-1.8561357259750366,-1.5661824941635132,14.589718750000031,14499,13518,0.9323401613904407,4020876.0
22,anatomy,1,0,0,1.9861897230148315,-0.3106422424316406,-1.675547480583191,-1.9861897230148315,-2.431020736694336,-1.8869532346725464,14.589718750000031,8402,7853,0.9346584146631755,2325064.0
23,formal_logic,2,0,0,2.538503646850586,-1.1943176984786987,-1.3441859483718872,-1.6754428148269653,-2.538503646850586,-1.8225165605545044,14.589718750000031,18642,17361,0.9312841969745735,5174856.0
24,high_school_mathematics,3,0,0,2.8530187606811523,-1.2332783937454224,-1.61974036693573,-1.9912441968917847,-2.10524845123291,-2.8530187606811523,14.589718750000031,10506,9815,0.9342280601561013,2908456.0
25,professional_accounting,0,0,1,1.4200022220611572,0.006328582763671875,-1.4200022220611572,-1.8205902576446533,-1.426330804824829,-2.053203821182251,14.589718750000031,23011,21622,0.9396375646429969,6338444.0
26,electrical_engineering,2,0,0,1.7681663036346436,-0.31842899322509766,-1.449737310409546,-1.6836516857147217,-1.7681663036346436,-1.714832067489624,14.589718750000031,8354,7781,0.9314101029446972,2318728.0
27,high_school_mathematics,1,1,1,2.506507396697998,0.03161430358886719,-2.5381217002868652,-2.506507396697998,-3.6029467582702637,-3.171722888946533,14.589718750000031,9109,8493,0.9323745745965528,2526036.0
28,conceptual_physics,2,0,0,1.8996407985687256,-0.38295650482177734,-1.5166842937469482,-1.5211389064788818,-1.8996407985687256,-1.829766035079956,14.589718750000031,6992,6523,0.9329233409610984,1937984.0
29,abstract_algebra,3,1,0,2.391556978225708,-0.16967296600341797,-2.3461649417877197,-2.22188401222229,-2.590653657913208,-2.391556978225708,14.589718750000031,9977,9286,0.9307407036183222,2770916.0
30,econometrics,0,0,1,1.5553858280181885,0.2828807830810547,-1.5553858280181885,-2.0447866916656494,-2.139592409133911,-1.8382666110992432,14.589718750000031,17964,16751,0.9324760632375863,4981168.0
31,machine_learning,0,3,0,1.380679726600647,-0.07664966583251953,-1.380679726600647,-1.8136965036392212,-2.1364617347717285,-1.3040300607681274,14.589718750000031,10907,10167,0.9321536627853672,3025260.0
32,abstract_algebra,2,1,0,2.723748207092285,-0.46438026428222656,-2.32061767578125,-2.2593679428100586,-2.723748207092285,-2.418919563293457,14.589718750000031,13418,12501,0.9316589655686391,3723432.0
33,anatomy,0,0,1,1.2409098148345947,0.1818084716796875,-1.2409098148345947,-1.7891991138458252,-1.5617344379425049,-1.4227182865142822,14.589718750000031,13547,12683,0.936222041780468,3743404.0
34,anatomy,1,0,0,1.9840893745422363,-0.34839820861816406,-1.6356911659240723,-1.9840893745422363,-2.0630135536193848,-1.709179401397705,14.589718750000031,10037,9385,0.9350403507024011,2776532.0
35,high_school_physics,2,0,0,2.1957035064697266,-1.0340698957443237,-1.1616336107254028,-1.4805222749710083,-2.1957035064697266,-1.951442837715149,14.589718750000031,12434,0,0.0,6415944.0
36,professional_accounting,3,0,0,1.9665225744247437,-0.36432361602783203,-1.6021989583969116,-1.69916570186615,-2.105522632598877,-1.9665225744247437,14.589718750000031,30351,0,0.0,15661116.0
37,professional_accounting,1,0,0,1.4317253828048706,-0.4075508117675781,-1.0241745710372925,-1.4317253828048706,-1.929911494255066,-1.9628266096115112,14.589718750000031,8695,0,0.0,4486620.0
38,conceptual_physics,1,0,0,1.40842866897583,-0.0864114761352539,-1.3220171928405762,-1.40842866897583,-2.084015369415283,-1.5565295219421387,14.589718750000031,7168,0,0.0,3698688.0
39,college_computer_science,0,1,0,1.896016001701355,-0.4691944122314453,-1.896016001701355,-1.4268215894699097,-2.216954231262207,-2.335948944091797,14.589718750000031,13829,12907,0.9333285125460988,3831572.0
40,abstract_algebra,2,3,0,2.4917752742767334,-0.42726612091064453,-2.1294572353363037,-2.0964410305023193,-2.4917752742767334,-2.064509153366089,14.589718750000031,12901,12041,0.9333385008914038,3574420.0
41,econometrics,1,0,0,1.6268441677093506,-0.2401132583618164,-1.3867309093475342,-1.6268441677093506,-1.5994384288787842,-1.4622714519500732,14.589718750000031,9469,8846,0.9342063575879185,2621428.0
42,machine_learning,3,1,0,2.4074032306671143,-0.9977989196777344,-1.8408958911895752,-1.4096043109893799,-2.880441904067993,-2.4074032306671143,14.589718750000031,11281,0,0.0,5820996.0
43,professional_accounting,3,0,0,1.7387328147888184,-0.6465244293212891,-1.0922083854675293,-1.5062212944030762,-1.7060818672180176,-1.7387328147888184,14.589718750000031,14223,0,0.0,7339068.0
44,college_mathematics,1,1,1,1.4379500150680542,0.4792947769165039,-1.917244791984558,-1.4379500150680542,-2.005917549133301,-2.2253122329711914,14.589718750000031,12065,0,0.0,6225540.0
45,conceptual_physics,1,0,0,1.4916878938674927,-0.09002399444580078,-1.401663899421692,-1.4916878938674927,-1.8251181840896606,-1.631637692451477,14.589718750000031,10707,0,0.0,5524812.0
46,econometrics,1,0,0,1.9834338426589966,-0.6800127029418945,-1.303421139717102,-1.9834338426589966,-1.810456395149231,-1.4579602479934692,14.589718750000031,12078,11272,0.9332670972015235,3346616.0
47,astronomy,2,0,0,1.8804668188095093,-0.3764629364013672,-1.504003882408142,-1.569067358970642,-1.8804668188095093,-1.7053569555282593,14.589718750000031,9999,9353,0.9353935393539354,2765116.0
48,high_school_physics,1,0,0,2.2022855281829834,-0.16078853607177734,-2.041496992111206,-2.2022855281829834,-2.3450114727020264,-2.2749106884002686,14.589718750000031,13958,13035,0.9338730477145722,3865368.0
49,business_ethics,1,0,0,1.3673301935195923,-0.11785602569580078,-1.2494741678237915,-1.3673301935195923,-2.0088791847229004,-1.8662105798721313,14.589718750000031,9027,0,0.0,4657932.0
50,computer_security,1,0,0,1.527351975440979,-0.059266090393066406,-1.4680858850479126,-1.527351975440979,-1.9322534799575806,-1.546085000038147,14.589718750000031,13299,0,0.0,6862284.0
51,professional_accounting,2,1,0,1.943228840827942,-0.16327571868896484,-1.8935843706130981,-1.779953122138977,-1.943228840827942,-1.92444908618927,14.589718750000031,24173,0,0.0,12473268.0
52,abstract_algebra,1,0,0,1.4455740451812744,-0.013522148132324219,-1.4320518970489502,-1.4455740451812744,-2.5093042850494385,-2.2561628818511963,14.589718750000031,7803,0,0.0,4026348.0
53,computer_security,3,0,0,1.5062320232391357,-0.2920112609863281,-1.2142207622528076,-1.7936313152313232,-2.104363203048706,-1.5062320232391357,14.589718750000031,6938,6486,0.9348515422311905,1919592.0
54,conceptual_physics,3,0,0,1.883568286895752,-0.19453907012939453,-1.6890292167663574,-1.9794297218322754,-1.9921917915344238,-1.883568286895752,14.589718750000031,8310,7741,0.9315282791817088,2306264.0
55,professional_accounting,2,2,1,1.737341284751892,0.13386821746826172,-2.1077704429626465,-1.8712095022201538,-1.737341284751892,-2.1288580894470215,14.589718750000031,17867,16800,0.9402809649073711,4918572.0
56,formal_logic,0,0,1,1.3317281007766724,0.6105127334594727,-1.3317281007766724,-1.9632645845413208,-2.973306655883789,-1.942240834236145,14.589718750000031,19097,0,0.0,9854052.0
57,business_ethics,2,0,0,1.5751011371612549,-0.23632240295410156,-1.3387787342071533,-1.4378178119659424,-1.5751011371612549,-1.4645884037017822,14.589718750000031,15015,0,0.0,7747740.0
58,formal_logic,3,1,0,2.19920015335083,-0.889297604560852,-1.3601802587509155,-1.309902548789978,-2.3744263648986816,-2.19920015335083,14.589718750000031,13751,0,0.0,7095516.0
59,computer_security,2,0,0,2.1883068084716797,-1.164864420890808,-1.0234423875808716,-1.3680373430252075,-2.1883068084716797,-2.3722925186157227,14.589718750000031,9770,0,0.0,5041320.0
60,formal_logic,0,0,1,1.9800916910171509,0.13225829601287842,-1.9800916910171509,-2.1123499870300293,-3.2450995445251465,-3.032466411590576,14.589718750000031,17713,16496,0.9312934003274431,4916932.0
61,high_school_mathematics,1,0,0,2.245466470718384,-0.32586097717285156,-1.9196054935455322,-2.245466470718384,-2.0685389041900635,-2.138359308242798,14.589718750000031,8935,8334,0.9327364297705651,2476956.0
